r_best,r_max,r_top,r_avg_full,r_avg_sub,l_avg_full,l_avg_sub,ewma,n_unique_full,n_unique_sub,n_novel_full,n_novel_sub,a_ent_full,a_ent_sub,invalid_avg_full,invalid_avg_sub,baseline,time
9.976500272750854492e-01,9.923625588417053223e-01,8.948740363121032715e-01,1.104084774851799011e-01,9.697362780570983887e-01,1.602181816101074219e+01,1.772727203369140625e+01,9.743745923042297363e-01,5.500000000000000000e+02,5.500000000000000000e+01,5.500000000000000000e+02,5.500000000000000000e+01,1.899410009384155273e+00,1.334990501403808594e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.743745923042297363e-01,4.912096191406250000e+03
9.976500272750854492e-01,9.951874613761901855e-01,9.592444896697998047e-01,1.359929442405700684e-01,9.811519980430603027e-01,1.761454582214355469e+01,1.827272796630859375e+01,9.777632951736450195e-01,5.500000000000000000e+02,5.500000000000000000e+01,5.500000000000000000e+02,5.500000000000000000e+01,1.897151231765747070e+00,1.140992522239685059e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.777632951736450195e-01,5.064454589843750000e+03
9.976500272750854492e-01,9.942649006843566895e-01,9.037617444992065430e-01,1.410461068153381348e-01,9.703829288482666016e-01,1.794000053405761719e+01,1.867272758483886719e+01,9.740731120109558105e-01,5.500000000000000000e+02,5.500000000000000000e+01,5.500000000000000000e+02,5.500000000000000000e+01,1.942516922950744629e+00,9.880153536796569824e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.740731120109558105e-01,5.209218261718750000e+03
9.976500272750854492e-01,9.909783601760864258e-01,8.682856559753417969e-01,1.411370187997817993e-01,9.531438350677490234e-01,1.778727340698242188e+01,1.821818161010742188e+01,9.636085033416748047e-01,5.500000000000000000e+02,5.500000000000000000e+01,5.500000000000000000e+02,5.500000000000000000e+01,1.903382420539855957e+00,9.393635392189025879e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.636085033416748047e-01,5.358608886718750000e+03
9.976500272750854492e-01,9.937524199485778809e-01,8.859524726867675781e-01,1.434111893177032471e-01,9.832803606986999512e-01,1.855272674560546875e+01,1.879999923706054688e+01,9.734444022178649902e-01,5.500000000000000000e+02,5.500000000000000000e+01,5.500000000000000000e+02,5.500000000000000000e+01,1.716389894485473633e+00,7.660722732543945312e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.734444022178649902e-01,5.540821289062500000e+03
9.976500272750854492e-01,9.953523874282836914e-01,8.791676163673400879e-01,1.218558922410011292e-01,9.695390462875366211e-01,1.862181854248046875e+01,1.870909118652343750e+01,9.714917540550231934e-01,5.500000000000000000e+02,5.500000000000000000e+01,5.500000000000000000e+02,5.500000000000000000e+01,1.716339468955993652e+00,9.791390895843505859e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.714917540550231934e-01,5.721810058593750000e+03
9.976500272750854492e-01,9.940095543861389160e-01,9.232984781265258789e-01,1.410275399684906006e-01,9.831885695457458496e-01,1.771272659301757812e+01,1.836363601684570312e+01,9.773401618003845215e-01,5.500000000000000000e+02,5.500000000000000000e+01,5.500000000000000000e+02,5.500000000000000000e+01,1.857019424438476562e+00,7.894737124443054199e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.773401618003845215e-01,5.867714843750000000e+03
9.976500272750854492e-01,9.958841204643249512e-01,9.354881644248962402e-01,1.543789207935333252e-01,9.856265187263488770e-01,1.803636360168457031e+01,1.890909004211425781e+01,9.814833402633666992e-01,5.500000000000000000e+02,5.500000000000000000e+01,5.500000000000000000e+02,5.500000000000000000e+01,1.847826957702636719e+00,6.995617151260375977e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.814833402633666992e-01,6.019151855468750000e+03
9.976500272750854492e-01,9.941802620887756348e-01,9.296878576278686523e-01,1.586448550224304199e-01,9.836847186088562012e-01,1.847454452514648438e+01,1.789090919494628906e+01,9.825840592384338379e-01,5.500000000000000000e+02,5.500000000000000000e+01,5.500000000000000000e+02,5.500000000000000000e+01,1.860157847404479980e+00,1.082393884658813477e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.825840592384338379e-01,6.135554687500000000e+03
9.976500272750854492e-01,9.896916747093200684e-01,9.052891731262207031e-01,1.393860578536987305e-01,9.765577912330627441e-01,1.847999954223632812e+01,1.885454559326171875e+01,9.795709252357482910e-01,5.500000000000000000e+02,5.500000000000000000e+01,5.500000000000000000e+02,5.500000000000000000e+01,1.758724451065063477e+00,7.822016477584838867e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.795709252357482910e-01,6.264468750000000000e+03
